Region,Type,UnitCode,ParkName,State,Year,Month,Visitors,Camping,OtherLodging,OtherCamping
Midwest,National Lakeshore,APIS,Apostle Islands National Lakeshore,WI,2016,2,"1,803",0,0,0
Midwest,National Lakeshore,APIS,Apostle Islands National Lakeshore,WI,2016,3,"2,515",0,0,0
Midwest,National Lakeshore,APIS,Apostle Islands National Lakeshore,WI,2016,4,"2,129",13,0,0
Midwest,National Lakeshore,APIS,Apostle Islands National Lakeshore,WI,2016,5,"9,862",126,0,0
Midwest,National Lakeshore,APIS,Apostle Islands National Lakeshore,WI,2016,6,"25,404","1,719",0,0
Midwest,National Lakeshore,APIS,Apostle Islands National Lakeshore,WI,2016,7,"41,773","4,165",0,0
Midwest,National Lakeshore,APIS,Apostle Islands National Lakeshore,WI,2016,8,"56,166","4,022",0,0
Midwest,National Lakeshore,APIS,Apostle Islands National Lakeshore,WI,2016,9,"26,710","1,105",0,0
Midwest,National Lakeshore,APIS,Apostle Islands National Lakeshore,WI,2016,10,"12,078",67,0,0
Midwest,National Lakeshore,APIS,Apostle Islands National Lakeshore,WI,2016,11,"2,245",2,0,0
Midwest,National Lakeshore,APIS,Apostle Islands National Lakeshore,WI,2016,12,"1,406",1,0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2010,1,"8,713",128,0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2010,2,"11,746",247,0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2010,3,"57,623","3,580",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2010,4,"93,999","4,945",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2010,5,"135,670","5,092",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2010,6,"151,209","4,733",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2010,7,"145,489","4,940",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2010,8,"139,304","4,474",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2010,9,"138,442","4,780",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2010,10,"89,929","4,996",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2010,11,"29,343","1,610",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2010,12,"12,938",492,0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2011,1,"10,182",179,0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2011,2,"12,932",361,0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2011,3,"61,950","4,695",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2011,4,"96,537","5,248",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2011,5,"142,251","5,555",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2011,6,"155,481","5,257",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2011,7,"147,426","4,804",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2011,8,"138,600","5,150",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2011,9,"136,246","5,398",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2011,10,"92,728","4,996",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2011,11,"30,863","1,712",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2011,12,"15,562",744,0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2012,1,"14,961",390,0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2012,2,"17,870",263,0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2012,3,"72,273","3,963",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2012,4,"103,800","5,525",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2012,5,"142,876","6,231",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2012,6,"143,482","5,523",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2012,7,"145,696","4,273",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2012,8,"139,036","3,756",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2012,9,"139,801","5,673",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2012,10,"96,310","4,770",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2012,11,"36,170","1,897",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2012,12,"18,302",331,0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2013,1,"11,099",140,0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2013,2,"16,426",108,0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2013,3,"73,935","5,209",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2013,4,"108,086","5,394",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2013,5,"149,321","6,152",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2013,6,"154,505","5,397",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2013,7,"156,182","4,273",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2013,8,"147,259","4,852",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2013,9,"143,755","5,726",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2013,10,"57,446","3,305",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2013,11,"43,928","2,284",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2013,12,"20,924",249,0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2014,1,"17,038",138,0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2014,2,"22,559",826,0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2014,3,"89,841","5,102",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2014,4,"122,186","5,326",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2014,5,"165,379","6,173",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2014,6,"170,286","5,429",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2014,7,"169,844","4,398",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2014,8,"173,416","3,874",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2014,9,"165,222","3,782",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2014,10,"115,545","4,080",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2014,11,"46,940","2,268",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2014,12,"26,511",503,0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2015,1,"20,699",439,0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2015,2,"34,255","1,299",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2015,3,"103,649","5,484",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2015,4,"138,903","5,740",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2015,5,"179,804","6,252",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2015,6,"189,073","5,481",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2015,7,"195,748","4,371",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2015,8,"173,186","4,680",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2015,9,"171,711","3,761",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2015,10,"115,859","4,685",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2015,11,"49,087","2,139",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2015,12,"27,273",600,0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2016,1,"20,311",492,0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2016,2,"33,200","1,335",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2016,3,"119,122","4,774",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2016,4,"151,112","5,528",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2016,5,"201,718","6,145",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2016,6,"211,706","4,999",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2016,7,"210,359","4,536",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2016,8,"188,340","5,303",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2016,9,"200,906","5,260",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2016,10,"146,250","4,958",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2016,11,"69,404","4,003",0,0
Intermountain,National Park,ARCH,Arches National Park,UT,2016,12,"33,290",545,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2010,1,"13,014",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2010,2,"7,937",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2010,3,"56,588",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2010,4,"84,472",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2010,5,"81,169",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2010,6,"85,803",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2010,7,"78,594",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2010,8,"78,594",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2010,9,"39,925",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2010,10,"47,240",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2010,11,"36,403",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2010,12,"17,837",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2011,1,"11,127",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2011,2,"13,750",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2011,3,"50,248",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2011,4,"50,248",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2011,5,"82,859",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2011,6,"89,180",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2011,7,"78,969",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2011,8,"53,664",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2011,9,"37,321",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2011,10,"50,355",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2011,11,"40,850",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2011,12,"18,245",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2012,1,"10,021",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2012,2,"11,438",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2012,3,"49,469",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2012,4,"78,494",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2012,5,"80,230",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2012,6,"74,334",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2012,7,"56,687",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2012,8,"41,117",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2012,9,"45,915",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2012,10,"55,002",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2012,11,"40,250",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2012,12,"19,815",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2013,1,"23,372",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2013,2,"23,090",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2013,3,"83,528",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2013,4,"87,454",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2013,5,"79,637",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2013,6,"74,315",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2013,7,"58,986",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2013,8,"41,060",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2013,9,"36,888",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2013,10,"21,091",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2013,11,"35,588",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2013,12,"21,522",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2014,1,"9,111",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2014,2,"12,534",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2014,3,"46,735",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2014,4,"116,462",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2014,5,"105,059",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2014,6,"98,864",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2014,7,"75,394",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2014,8,"54,685",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2014,9,"49,636",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2014,10,"44,404",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2014,11,"32,736",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2014,12,"26,018",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2015,1,"9,852",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2015,2,"5,207",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2015,3,"55,138",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2015,4,"67,570",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2015,5,"79,827",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2015,6,"71,646",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2015,7,"71,646",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2015,8,"45,180",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2015,9,"29,540",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2015,10,"41,668",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2015,11,"32,762",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2015,12,"22,014",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2016,1,"11,520",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2016,2,"65,007",0,0,0
National Capital,National Memorial,ARHO,"Arlington House, The Robert E. Lee Memorial",VA,2016,3,"67,212",0,0,0
