Geo,Country,YearMon,Hotel,ShortStay,Camp
NL,Netherlands,2014M07,3988048,4358910,4753413
NL,Netherlands,2014M06,3733049,4078537,3852139
NL,Netherlands,2014M05,3848688,3784969,2165310
NL,Netherlands,2014M04,3557991,3407348,1211018
NL,Netherlands,2014M03,3008865,2097890,130314
NL,Netherlands,2014M02,2311887,1762321,26148
NL,Netherlands,2014M01,2216693,1770951,68771
NL,Netherlands,2013M12,2476929,2068360,45520
NL,Netherlands,2013M11,2720234,2206253,62901
NL,Netherlands,2013M10,3309048,3455740,767708
NL,Netherlands,2013M09,3387163,3543609,1865532
NL,Netherlands,2013M08,4165853,5745837,6468959
NL,Netherlands,2013M07,3844815,4494840,4911194
NL,Netherlands,2013M06,3471889,3268214,2776577
NL,Netherlands,2013M05,3685452,4160148,3033297
NL,Netherlands,2013M04,3273278,3074754,913617
NL,Netherlands,2013M03,2813543,2140070,131240
NL,Netherlands,2013M02,2150859,1801511,35903
NL,Netherlands,2013M01,2090884,1665331,47028
NL,Netherlands,2012M12,2258612,1827171,35841
NL,Netherlands,2012M11,2493661,1898127,63884
NL,Netherlands,2012M10,3010063,3036788,568331
NL,Netherlands,2012M09,3238824,2713341,1573506
NL,Netherlands,2012M08,3809188,4294710,4966100
NL,Netherlands,2012M07,3509222,3748012,3937435
NL,Netherlands,2012M06,3229812,2917220,2391181
NL,Netherlands,2012M05,3401122,3129758,2624063
NL,Netherlands,2012M04,3329557,3078533,1089536
NL,Netherlands,2012M03,2587050,1836233,96560
NL,Netherlands,2012M02,2091126,1580092,29919
NL,Netherlands,2012M01,2017324,1601078,37425
NL,Netherlands,2011M12,2249600,,
NL,Netherlands,2011M11,2565900,,
NL,Netherlands,2011M10,3071100,,
NL,Netherlands,2011M09,3196500,,
NL,Netherlands,2011M08,3605000,,
NL,Netherlands,2011M07,3540000,,
NL,Netherlands,2011M06,3301900,,
NL,Netherlands,2011M05,3168900,,
NL,Netherlands,2011M04,3259400,,
NL,Netherlands,2011M03,2541500,,
NL,Netherlands,2011M02,2068800,,
NL,Netherlands,2011M01,1980600,,
NL,Netherlands,2010M12,2222800,,
NL,Netherlands,2010M11,2503600,,
NL,Netherlands,2010M10,3064200,,
NL,Netherlands,2010M09,3153300,,
NL,Netherlands,2010M08,3739500,,
NL,Netherlands,2010M07,3428300,,
NL,Netherlands,2010M06,3043100,,
NL,Netherlands,2010M05,3187100,,
NL,Netherlands,2010M04,3056900,,
NL,Netherlands,2010M03,2415100,,
NL,Netherlands,2010M02,2033300,,
NL,Netherlands,2010M01,1870200,,
NL,Netherlands,2009M12,2077900,,
NL,Netherlands,2009M11,2335900,,
NL,Netherlands,2009M10,2766900,,
NL,Netherlands,2009M09,2864600,,
NL,Netherlands,2009M08,3411500,,
NL,Netherlands,2009M07,3241200,,
NL,Netherlands,2009M06,2820100,,
NL,Netherlands,2009M05,3009300,,
NL,Netherlands,2009M04,2891500,,
NL,Netherlands,2009M03,2243900,,
NL,Netherlands,2009M02,1948800,,
NL,Netherlands,2009M01,1875800,,
NL,Netherlands,2008M12,2079400,,
NL,Netherlands,2008M11,2371600,,
NL,Netherlands,2008M10,2874500,,
NL,Netherlands,2008M09,2936200,,
NL,Netherlands,2008M08,3429400,,
NL,Netherlands,2008M07,3229700,,
NL,Netherlands,2008M06,2912000,,
NL,Netherlands,2008M05,3200700,,
NL,Netherlands,2008M04,2913400,,
NL,Netherlands,2008M03,2523000,,
NL,Netherlands,2008M02,2173300,,
NL,Netherlands,2008M01,2003900,,
NL,Netherlands,2007M12,2263300,,
NL,Netherlands,2007M11,2607200,,
NL,Netherlands,2007M10,3039600,,
NL,Netherlands,2007M09,3209200,,
NL,Netherlands,2007M08,3621800,,
NL,Netherlands,2007M07,3368300,,
NL,Netherlands,2007M06,3147100,,
NL,Netherlands,2007M05,3079600,,
NL,Netherlands,2007M04,3139400,,
NL,Netherlands,2007M03,2573000,,
NL,Netherlands,2007M02,2184700,,
NL,Netherlands,2007M01,2049200,,
NL,Netherlands,2006M12,2172900,,
NL,Netherlands,2006M11,2416600,,
NL,Netherlands,2006M10,2879800,,
NL,Netherlands,2006M09,3098800,,
NL,Netherlands,2006M08,3379600,,
NL,Netherlands,2006M07,3140200,,
NL,Netherlands,2006M06,2995000,,
NL,Netherlands,2006M05,3020400,,
NL,Netherlands,2006M04,2894800,,
NL,Netherlands,2006M03,2205100,,
NL,Netherlands,2006M02,1821200,,
NL,Netherlands,2006M01,1735000,,
NL,Netherlands,2005M12,1991200,,
NL,Netherlands,2005M11,2220900,,
NL,Netherlands,2005M10,2669600,,
NL,Netherlands,2005M09,2763700,,
NL,Netherlands,2005M08,3304400,,
NL,Netherlands,2005M07,2922700,,
NL,Netherlands,2005M06,2741800,,
NL,Netherlands,2005M05,2740500,,
NL,Netherlands,2005M04,2543900,,
NL,Netherlands,2005M03,2149600,,
NL,Netherlands,2005M02,1774300,,
NL,Netherlands,2005M01,1736100,,
NL,Netherlands,2004M12,1820900,,
NL,Netherlands,2004M11,2133300,,
NL,Netherlands,2004M10,2610400,,
NL,Netherlands,2004M09,2729900,,
NL,Netherlands,2004M08,3204100,,
NL,Netherlands,2004M07,2715100,,
NL,Netherlands,2004M06,2532300,,
NL,Netherlands,2004M05,2775800,,
NL,Netherlands,2004M04,2615100,,
NL,Netherlands,2004M03,1989900,,
NL,Netherlands,2004M02,1703400,,
NL,Netherlands,2004M01,1555800,,
NO,Norway,2017M09,2132559,231629,424058
NO,Norway,2017M08,2871426,416313,1443553
NO,Norway,2017M07,3114176,513687,2582579
NO,Norway,2017M06,2504499,300826,1183620
NO,Norway,2017M05,1764632,194123,554997
NO,Norway,2017M04,1477928,207106,263155
NO,Norway,2017M03,1789475,241858,138940
NO,Norway,2017M02,1596695,223097,130911
NO,Norway,2017M01,1315989,186965,111866
NO,Norway,2016M12,1182939,129188,120479
NO,Norway,2016M11,1576988,84427,126192
NO,Norway,2016M10,1696948,133907,196533
NO,Norway,2016M09,2022447,218728,430624
NO,Norway,2016M08,2773642,436175,1435100
NO,Norway,2016M07,3118851,543925,2542688
NO,Norway,2016M06,2465521,311941,1237683
NO,Norway,2016M05,1628099,190544,649027
NO,Norway,2016M04,1566164,201653,218031
NO,Norway,2016M03,1642001,301816,256801
NO,Norway,2016M02,1632891,260744,165945
NO,Norway,2016M01,1315989,186965,111866
NO,Norway,2015M12,1141585,147101,128492
NO,Norway,2015M11,1520150,87159,131698
NO,Norway,2015M10,1667914,134610,192638
NO,Norway,2015M09,1886669,205778,433703
NO,Norway,2015M08,2545732,396918,1308846
NO,Norway,2015M07,2897064,492593,2253875
NO,Norway,2015M06,2371419,303194,1221729
NO,Norway,2015M05,1724245,193206,654669
NO,Norway,2015M04,1422999,210456,290574
NO,Norway,2015M03,1646415,253713,218317
NO,Norway,2015M02,1514177,254779,160320
NO,Norway,2015M01,1327712,198455,114298
NO,Norway,2014M12,1105756,137332,124220
NO,Norway,2014M11,1507237,98177,136385
NO,Norway,2014M10,1559422,128112,175142
NO,Norway,2014M09,1816934,188053,418573
NO,Norway,2014M08,2402297,383441,1243947
NO,Norway,2014M07,2565853,475085,2330365
NO,Norway,2014M06,2183837,325714,1269191
NO,Norway,2014M05,1658492,194464,640364
NO,Norway,2014M04,1295805,197956,320641
NO,Norway,2014M03,1637094,211860,178896
NO,Norway,2014M02,1447108,233263,172668
NO,Norway,2014M01,1255271,184399,110816
NO,Norway,2013M12,1011386,118301,125518
NO,Norway,2013M11,1519055,93364,124021
NO,Norway,2013M10,1542320,122805,170694
NO,Norway,2013M09,1688393,196766,352784
NO,Norway,2013M08,2252063,372869,1153174
NO,Norway,2013M07,2412816,493522,2194546
NO,Norway,2013M06,2133189,298445,1128690
NO,Norway,2013M05,1520977,162279,594129
NO,Norway,2013M04,1465610,175093,303560
NO,Norway,2013M03,1534296,253938,304708
NO,Norway,2013M02,1441910,287533,182315
NO,Norway,2013M01,1251229,192543,132684
NO,Norway,2012M12,1041077,98690,225516
NO,Norway,2012M11,1488686,68561,249418
NO,Norway,2012M10,1517798,93874,261545
NO,Norway,2012M09,1746505,147558,500622
NO,Norway,2012M08,2268385,240973,1506092
NO,Norway,2012M07,2512819,320929,2442831
NO,Norway,2012M06,2128427,196560,1377041
NO,Norway,2012M05,1499502,126453,720031
NO,Norway,2012M04,1255167,125098,341668
NO,Norway,2012M03,1611348,163220,225676
NO,Norway,2012M02,1481533,159734,215195
NO,Norway,2012M01,1252385,130181,173219
NO,Norway,2011M12,990331,,
NO,Norway,2011M11,1392925,,
NO,Norway,2011M10,1436306,,
NO,Norway,2011M09,1675307,,
NO,Norway,2011M08,2274841,,
NO,Norway,2011M07,2550524,,
NO,Norway,2011M06,2014745,,
NO,Norway,2011M05,1488760,,
NO,Norway,2011M04,1258892,,
NO,Norway,2011M03,1580329,,
NO,Norway,2011M02,1385562,,
NO,Norway,2011M01,1154715,,
NO,Norway,2010M12,968606,,
NO,Norway,2010M11,1333871,,
NO,Norway,2010M10,1387321,,
NO,Norway,2010M09,1632005,,
NO,Norway,2010M08,2188896,,
NO,Norway,2010M07,2434930,,
NO,Norway,2010M06,2006865,,
NO,Norway,2010M05,1329930,,
NO,Norway,2010M04,1231740,,
NO,Norway,2010M03,1454497,,
NO,Norway,2010M02,1333581,,
NO,Norway,2010M01,1090776,,
NO,Norway,2009M12,932253,,
NO,Norway,2009M11,1253617,,
NO,Norway,2009M10,1359930,,
NO,Norway,2009M09,1528207,,
NO,Norway,2009M08,2028182,,
NO,Norway,2009M07,2388020,,
NO,Norway,2009M06,1876154,,
NO,Norway,2009M05,1330763,,
NO,Norway,2009M04,1141367,,
NO,Norway,2009M03,1427128,,
NO,Norway,2009M02,1277362,,
NO,Norway,2009M01,1111091,,
NO,Norway,2008M12,900295,,
NO,Norway,2008M11,1277105,,
NO,Norway,2008M10,1344895,,
NO,Norway,2008M09,1572036,,
NO,Norway,2008M08,2096161,,
NO,Norway,2008M07,2362425,,
NO,Norway,2008M06,1936132,,
NO,Norway,2008M05,1389852,,
NO,Norway,2008M04,1314619,,
NO,Norway,2008M03,1392762,,
NO,Norway,2008M02,1435241,,
NO,Norway,2008M01,1200134,,
NO,Norway,2007M12,946032,,
NO,Norway,2007M11,1327988,,
NO,Norway,2007M10,1374981,,
NO,Norway,2007M09,1586370,,
NO,Norway,2007M08,2233533,,
NO,Norway,2007M07,2474830,,
NO,Norway,2007M06,1980191,,
NO,Norway,2007M05,1306199,,
NO,Norway,2007M04,1196441,,
NO,Norway,2007M03,1577858,,
NO,Norway,2007M02,1356401,,
NO,Norway,2007M01,1165065,,
NO,Norway,2006M12,940649,,
NO,Norway,2006M11,1264060,,
NO,Norway,2006M10,1284823,,
NO,Norway,2006M09,1547293,,
NO,Norway,2006M08,2163847,,
NO,Norway,2006M07,2439943,,
NO,Norway,2006M06,1856861,,
NO,Norway,2006M05,1231986,,
NO,Norway,2006M04,1177693,,
NO,Norway,2006M03,1485653,,
NO,Norway,2006M02,1288783,,
NO,Norway,2006M01,1091481,,
NO,Norway,2005M12,881145,,
NO,Norway,2005M11,1177284,,
NO,Norway,2005M10,1238217,,
NO,Norway,2005M09,1466060,,
NO,Norway,2005M08,2116906,,
NO,Norway,2005M07,2354338,,
NO,Norway,2005M06,1844584,,
NO,Norway,2005M05,1139711,,
NO,Norway,2005M04,1176809,,
NO,Norway,2005M03,1375896,,
NO,Norway,2005M02,1307535,,
NO,Norway,2005M01,1031631,,
NO,Norway,2004M12,823978,,
NO,Norway,2004M11,1110069,,
NO,Norway,2004M10,1134490,,
NO,Norway,2004M09,1377396,,
NO,Norway,2004M08,1939082,,
NO,Norway,2004M07,2367963,,
NO,Norway,2004M06,1797891,,
NO,Norway,2004M05,1060160,,
NO,Norway,2004M04,1051757,,
NO,Norway,2004M03,1424043,,
NO,Norway,2004M02,1289927,,
NO,Norway,2004M01,983136,,
PL,Poland,2017M09,4548987,3146980,46447
PL,Poland,2017M08,5451628,6302198,424961
PL,Poland,2017M07,5245474,6676203,515584
PL,Poland,2017M06,4427408,3866489,100642
PL,Poland,2017M05,4003080,2801737,35174
PL,Poland,2017M04,3482961,1892551,4021
PL,Poland,2017M03,3190967,1693077,1520
PL,Poland,2017M02,3147130,1944952,722
PL,Poland,2017M01,2924369,1683461,799
PL,Poland,2016M12,2944256,1514622,957
PL,Poland,2016M11,3131100,1644169,1205
PL,Poland,2016M10,3762751,2040779,5261
PL,Poland,2016M09,4277860,3021781,44097
PL,Poland,2016M08,5194227,6211814,406556
PL,Poland,2016M07,5021976,6527864,469979
PL,Poland,2016M06,4170414,3505313,94061
PL,Poland,2016M05,3864672,2654004,37742
PL,Poland,2016M04,3292269,1784806,2802
PL,Poland,2016M03,2965502,1609559,1290
PL,Poland,2016M02,2992998,1926406,646
PL,Poland,2016M01,2705423,1563874,825
PL,Poland,2015M12,2583892,1475194,767
PL,Poland,2015M11,2780611,1572197,1050
PL,Poland,2015M10,3424037,1925009,2899
PL,Poland,2015M09,3708625,2670733,49730
PL,Poland,2015M08,4486502,5708992,389716
PL,Poland,2015M07,4306329,6094541,428377
PL,Poland,2015M06,3643774,3317585,85366
PL,Poland,2015M05,3475986,2406091,26658
PL,Poland,2015M04,2811278,1594332,2697
PL,Poland,2015M03,2663175,1499420,957
PL,Poland,2015M02,2549550,1682172,1093
PL,Poland,2015M01,2371055,1493291,740
PL,Poland,2014M12,2358629,1340190,665
PL,Poland,2014M11,2613567,1500954,757
PL,Poland,2014M10,3192784,1897969,2469
PL,Poland,2014M09,3484023,2557034,25709
PL,Poland,2014M08,4151293,5429655,307746
PL,Poland,2014M07,3835784,5738017,408634
PL,Poland,2014M06,3341243,3159923,76015
PL,Poland,2014M05,3286225,2413024,22214
PL,Poland,2014M04,2530200,1576761,3109
PL,Poland,2014M03,2454254,1479637,1514
PL,Poland,2014M02,2285431,1647071,616
PL,Poland,2014M01,2115804,1339819,850
PL,Poland,2013M12,2145843,1322189,1051
PL,Poland,2013M11,2401820,1471901,977
PL,Poland,2013M10,2901860,1813201,5834
PL,Poland,2013M09,3165476,2533960,26299
PL,Poland,2013M08,3739419,5373713,322731
PL,Poland,2013M07,3595437,5669491,398394
PL,Poland,2013M06,3080220,2979723,69226
PL,Poland,2013M05,2956221,2321425,25355
PL,Poland,2013M04,2366557,1511511,2673
PL,Poland,2013M03,2243987,1403532,1042
PL,Poland,2013M02,2103307,1544616,799
PL,Poland,2013M01,2034012,1425072,578
PL,Poland,2012M12,1990711,1308786,953
PL,Poland,2012M11,2214074,1418227,820
PL,Poland,2012M10,2742245,1848530,1991
PL,Poland,2012M09,3067752,2708769,31272
PL,Poland,2012M08,3484146,5355415,324327
PL,Poland,2012M07,3334303,5723646,376672
PL,Poland,2012M06,2670127,3048008,104863
PL,Poland,2012M05,2827021,2489295,24272
PL,Poland,2012M04,2305012,1686606,3899
PL,Poland,2012M03,2257266,1485622,508
PL,Poland,2012M02,1995289,1649273,513
PL,Poland,2012M01,2002718,1531228,731
PL,Poland,2011M12,1884217,,
PL,Poland,2011M11,2189133,,
PL,Poland,2011M10,2588395,,
PL,Poland,2011M09,2931344,,
PL,Poland,2011M08,3232797,,
PL,Poland,2011M07,3084859,,
PL,Poland,2011M06,2803105,,
PL,Poland,2011M05,2596517,,
PL,Poland,2011M04,2115988,,
PL,Poland,2011M03,2096061,,
PL,Poland,2011M02,1865159,,
PL,Poland,2011M01,1794769,,
PL,Poland,2010M12,1741431,,
PL,Poland,2010M11,1997999,,
PL,Poland,2010M10,2471257,,
PL,Poland,2010M09,2730988,,
PL,Poland,2010M08,2993368,,
PL,Poland,2010M07,2890213,,
PL,Poland,2010M06,2561346,,
PL,Poland,2010M05,2479021,,
PL,Poland,2010M04,1919804,,
PL,Poland,2010M03,1934024,,
PL,Poland,2010M02,1778987,,
PL,Poland,2010M01,1642319,,
PL,Poland,2009M12,1587934,,
PL,Poland,2009M11,1738133,,
PL,Poland,2009M10,2221131,,
PL,Poland,2009M09,2454631,,
PL,Poland,2009M08,2714719,,
PL,Poland,2009M07,2588181,,
PL,Poland,2009M06,2281540,,
PL,Poland,2009M05,2213078,,
PL,Poland,2009M04,1766580,,
PL,Poland,2009M03,1760868,,
PL,Poland,2009M02,1619770,,
PL,Poland,2009M01,1567886,,
PL,Poland,2008M12,1574803,,
PL,Poland,2008M11,1792187,,
PL,Poland,2008M10,2246843,,
PL,Poland,2008M09,2473444,,
PL,Poland,2008M08,2574834,,
PL,Poland,2008M07,2564679,,
PL,Poland,2008M06,2390760,,
PL,Poland,2008M05,2411610,,
PL,Poland,2008M04,2032840,,
PL,Poland,2008M03,1789412,,
PL,Poland,2008M02,1757126,,
PL,Poland,2008M01,1631063,,
PL,Poland,2007M12,1583925,,
PL,Poland,2007M11,1835889,,
PL,Poland,2007M10,2220205,,
PL,Poland,2007M09,2412756,,
PL,Poland,2007M08,2533509,,
PL,Poland,2007M07,2478213,,
PL,Poland,2007M06,2345840,,
PL,Poland,2007M05,2227131,,
PL,Poland,2007M04,1824853,,
PL,Poland,2007M03,1792887,,
PL,Poland,2007M02,1534703,,
PL,Poland,2007M01,1516937,,
PL,Poland,2006M12,1454976,,
PL,Poland,2006M11,1646960,,
PL,Poland,2006M10,2034103,,
PL,Poland,2006M09,2234044,,
PL,Poland,2006M08,2388959,,
PL,Poland,2006M07,2234469,,
PL,Poland,2006M06,2082464,,
PL,Poland,2006M05,1967771,,
PL,Poland,2006M04,1596719,,
PL,Poland,2006M03,1555034,,
PL,Poland,2006M02,1305518,,
PL,Poland,2006M01,1319282,,
PL,Poland,2005M12,1233263,,
PL,Poland,2005M11,1426341,,
PL,Poland,2005M10,1781526,,
PL,Poland,2005M09,2091042,,
PL,Poland,2005M08,2287140,,
PL,Poland,2005M07,2157610,,
PL,Poland,2005M06,2045732,,
PL,Poland,2005M05,1944081,,
PL,Poland,2005M04,1509314,,
PL,Poland,2005M03,1370967,,
PL,Poland,2005M02,1209170,,
PL,Poland,2005M01,1224059,,
PL,Poland,2004M12,1173914,,
PL,Poland,2004M11,1269046,,
PL,Poland,2004M10,1663578,,
PL,Poland,2004M09,1897731,,
PL,Poland,2004M08,2099316,,
PL,Poland,2004M07,2002531,,
PL,Poland,2004M06,1826844,,
PL,Poland,2004M05,1727758,,
PL,Poland,2004M04,1311636,,
PL,Poland,2004M03,1272582,,
PL,Poland,2004M02,1138005,,
PL,Poland,2004M01,1064734,,
PT,Portugal,2017M09,,,
PT,Portugal,2017M08,7804035,2160889,126510
PT,Portugal,2017M07,6871293,1232134,118906
PT,Portugal,2017M06,5940908,62822,545110
PT,Portugal,2017M05,5385508,59029,317027
PT,Portugal,2017M04,5127860,68534,325768
PT,Portugal,2017M03,3641399,43836,223469
PT,Portugal,2017M02,2766888,30203,197274
PT,Portugal,2017M01,2395740,30203,202905
PT,Portugal,2016M12,2562911,213018,171396
PT,Portugal,2016M11,2981596,212472,192123
PT,Portugal,2016M10,5187359,357718,303336
PT,Portugal,2016M09,6176750,480097,720314
PT,Portugal,2016M08,7804064,744140,2127111
PT,Portugal,2016M07,6770458,591279,1338705
PT,Portugal,2016M06,5713928,427201,561632
PT,Portugal,2016M05,5196010,317451,332879
PT,Portugal,2016M04,4216460,262745,231973
PT,Portugal,2016M03,3798115,236723,247372
PT,Portugal,2016M02,2651331,164658,199331
PT,Portugal,2016M01,2199245,136245,186080
PT,Portugal,2015M12,2338107,143626,157640
PT,Portugal,2015M11,2613695,142935,159536
PT,Portugal,2015M10,4613643,237970,244012
PT,Portugal,2015M09,5760739,340507,599473
PT,Portugal,2015M08,7486230,593536,1886164
PT,Portugal,2015M07,6305949,466403,1096256
PT,Portugal,2015M06,5202857,298523,482822
PT,Portugal,2015M05,4827055,271343,331549
PT,Portugal,2015M04,4011021,227050,249114
PT,Portugal,2015M03,3144622,172621,225812
PT,Portugal,2015M02,2304179,133919,179233
PT,Portugal,2015M01,2019032,112481,170696
PT,Portugal,2014M12,2200565,95305,174834
PT,Portugal,2014M11,2450916,88579,172212
PT,Portugal,2014M10,4385875,140175,263513
PT,Portugal,2014M09,5450548,218052,575676
PT,Portugal,2014M08,7296880,410775,1961770
PT,Portugal,2014M07,5929544,302861,1035153
PT,Portugal,2014M06,4825837,194944,435289
PT,Portugal,2014M05,4504310,157956,270401
PT,Portugal,2014M04,3994922,159927,234800
PT,Portugal,2014M03,2817717,101947,196391
PT,Portugal,2014M02,2046394,68037,158982
PT,Portugal,2014M01,1768987,57580,162104
PT,Portugal,2013M12,1868032,74961,152346
PT,Portugal,2013M11,2165793,72484,168269
PT,Portugal,2013M10,3812964,118595,219441
PT,Portugal,2013M09,4919510,206183,587010
PT,Portugal,2013M08,6517829,382802,2072174
PT,Portugal,2013M07,5390281,281880,1056741
PT,Portugal,2013M06,4448724,170858,456971
PT,Portugal,2013M05,4013853,134666,254094
PT,Portugal,2013M04,3095566,108955,179283
PT,Portugal,2013M03,2793434,107253,175558
PT,Portugal,2013M02,1903671,63707,153068
PT,Portugal,2013M01,1577441,46931,136931
PT,Portugal,2012M12,1672710,30533,144264
PT,Portugal,2012M11,1990659,41260,159438
PT,Portugal,2012M10,3522553,56233,230485
PT,Portugal,2012M09,4577342,91778,761444
PT,Portugal,2012M08,6064744,164415,2063383
PT,Portugal,2012M07,5099988,142190,1180280
PT,Portugal,2012M06,4056426,86947,551223
PT,Portugal,2012M05,3549227,67070,272308
PT,Portugal,2012M04,3218277,59344,247664
PT,Portugal,2012M03,2486696,66933,250955
PT,Portugal,2012M02,1878064,42087,187423
PT,Portugal,2012M01,1564354,26228,176166
PT,Portugal,2011M12,1665643,,
PT,Portugal,2011M11,1881536,,
PT,Portugal,2011M10,3487117,,
PT,Portugal,2011M09,4454301,,
PT,Portugal,2011M08,6047359,,
PT,Portugal,2011M07,5057659,,
PT,Portugal,2011M06,4024122,,
PT,Portugal,2011M05,3604082,,
PT,Portugal,2011M04,3482338,,
PT,Portugal,2011M03,2605310,,
PT,Portugal,2011M02,1869578,,
PT,Portugal,2011M01,1693617,,
PT,Portugal,2010M12,1730437,,
PT,Portugal,2010M11,1956741,,
PT,Portugal,2010M10,3403617,,
PT,Portugal,2010M09,4231134,,
PT,Portugal,2010M08,5708522,,
PT,Portugal,2010M07,4583178,,
PT,Portugal,2010M06,3505809,,
PT,Portugal,2010M05,3320427,,
PT,Portugal,2010M04,2919994,,
PT,Portugal,2010M03,2592957,,
PT,Portugal,2010M02,1986637,,
PT,Portugal,2010M01,1625055,,
PT,Portugal,2009M12,1718298,,
PT,Portugal,2009M11,1999945,,
PT,Portugal,2009M10,3155966,,
PT,Portugal,2009M09,3984819,,
PT,Portugal,2009M08,5398947,,
PT,Portugal,2009M07,4354962,,
PT,Portugal,2009M06,3639536,,
PT,Portugal,2009M05,3213932,,
PT,Portugal,2009M04,3124858,,
PT,Portugal,2009M03,2380483,,
PT,Portugal,2009M02,1885834,,
PT,Portugal,2009M01,1667045,,
PT,Portugal,2008M12,1754558,,
PT,Portugal,2008M11,2112816,,
PT,Portugal,2008M10,3339442,,
PT,Portugal,2008M09,4224292,,
PT,Portugal,2008M08,5619010,,
PT,Portugal,2008M07,4530198,,
PT,Portugal,2008M06,3721954,,
PT,Portugal,2008M05,3782832,,
PT,Portugal,2008M04,3063921,,
PT,Portugal,2008M03,3078757,,
PT,Portugal,2008M02,2239183,,
PT,Portugal,2008M01,1822603,,
PT,Portugal,2007M12,1957329,,
PT,Portugal,2007M11,2330737,,
PT,Portugal,2007M10,3454104,,
PT,Portugal,2007M09,4307242,,
PT,Portugal,2007M08,5644162,,
PT,Portugal,2007M07,4599228,,
PT,Portugal,2007M06,3806145,,
PT,Portugal,2007M05,3575744,,
PT,Portugal,2007M04,3299232,,
PT,Portugal,2007M03,2816553,,
PT,Portugal,2007M02,2024858,,
PT,Portugal,2007M01,1763320,,
PT,Portugal,2006M12,1969363,,
PT,Portugal,2006M11,2111710,,
PT,Portugal,2006M10,3287801,,
PT,Portugal,2006M09,4072262,,
PT,Portugal,2006M08,5456461,,
PT,Portugal,2006M07,4305916,,
PT,Portugal,2006M06,3616770,,
PT,Portugal,2006M05,3440228,,
PT,Portugal,2006M04,3367859,,
PT,Portugal,2006M03,2484546,,
PT,Portugal,2006M02,1947106,,
PT,Portugal,2006M01,1676355,,
PT,Portugal,2005M12,1765439,,
PT,Portugal,2005M11,1985737,,
PT,Portugal,2005M10,3122789,,
PT,Portugal,2005M09,3850305,,
PT,Portugal,2005M08,5034593,,
PT,Portugal,2005M07,4066733,,
PT,Portugal,2005M06,3432908,,
PT,Portugal,2005M05,3287038,,
PT,Portugal,2005M04,2764258,,
PT,Portugal,2005M03,2686969,,
PT,Portugal,2005M02,1878765,,
PT,Portugal,2005M01,1622322,,
PT,Portugal,2004M12,1660389,,
PT,Portugal,2004M11,1871106,,
PT,Portugal,2004M10,3041458,,
PT,Portugal,2004M09,3654583,,
PT,Portugal,2004M08,4850672,,
PT,Portugal,2004M07,3788629,,
PT,Portugal,2004M06,3383239,,
PT,Portugal,2004M05,3105531,,
PT,Portugal,2004M04,2918348,,
PT,Portugal,2004M03,2382340,,
PT,Portugal,2004M02,1934294,,
PT,Portugal,2004M01,1549992,,
RO,Romania,2017M09,2280778,393697,16740
RO,Romania,2017M08,3722731,706556,107723
RO,Romania,2017M07,3424129,621190,92835
RO,Romania,2017M06,2267447,422847,37069
RO,Romania,2017M05,1572177,328122,11594
RO,Romania,2017M04,1295186,290861,1767
RO,Romania,2017M03,1120758,221412,584
RO,Romania,2017M02,1052421,248150,256
RO,Romania,2017M01,986482,255138,612
RO,Romania,2016M12,1137314,287520,1395
RO,Romania,2016M11,1419616,231221,602
RO,Romania,2016M10,1674559,270617,868
RO,Romania,2016M09,2198796,367353,14435
RO,Romania,2016M08,3623845,647983,99064
RO,Romania,2016M07,3266376,530698,80500
RO,Romania,2016M06,2056318,326110,30764
RO,Romania,2016M05,1622340,281262,4360
RO,Romania,2016M04,1236801,233661,1077
RO,Romania,2016M03,1041265,194891,352
RO,Romania,2016M02,1031352,216081,291
RO,Romania,2016M01,924381,219829,1004
RO,Romania,2015M12,1059262,272689,1199
RO,Romania,2015M11,1408231,241047,963
RO,Romania,2015M10,1600556,257434,1514
RO,Romania,2015M09,1996577,337630,9421
RO,Romania,2015M08,3319606,556374,109677
RO,Romania,2015M07,3019187,496361,90855
RO,Romania,2015M06,1985288,312912,28852
RO,Romania,2015M05,1555308,251215,11586
RO,Romania,2015M04,1100878,201263,2008
RO,Romania,2015M03,991267,165688,610
RO,Romania,2015M02,895979,170915,688
RO,Romania,2015M01,813605,174584,362
RO,Romania,2014M12,926694,218886,525
RO,Romania,2014M11,1216713,182075,1192
RO,Romania,2014M10,1426985,201407,1224
RO,Romania,2014M09,1760462,239901,4858
RO,Romania,2014M08,2966412,446324,74418
RO,Romania,2014M07,2568557,365259,51376
RO,Romania,2014M06,1753246,245867,18655
RO,Romania,2014M05,1401632,214824,2399
RO,Romania,2014M04,957935,184162,794
RO,Romania,2014M03,858674,150608,529
RO,Romania,2014M02,790509,156607,531
RO,Romania,2014M01,688764,150603,638
RO,Romania,2013M12,896308,199943,911
RO,Romania,2013M11,1258168,164056,960
RO,Romania,2013M10,1398364,182799,7103
RO,Romania,2013M09,1667442,219474,14710
RO,Romania,2013M08,2792846,426072,85461
RO,Romania,2013M07,2460654,341351,64307
RO,Romania,2013M06,1801127,228163,30106
RO,Romania,2013M05,1228130,194182,11898
RO,Romania,2013M04,868002,156199,5978
RO,Romania,2013M03,745027,136373,688
RO,Romania,2013M02,712008,137500,336
RO,Romania,2013M01,704366,155165,412
RO,Romania,2012M12,818241,186550,520
RO,Romania,2012M11,1168240,145770,946
RO,Romania,2012M10,1396804,159441,8288
